project_name,project_link,version_name,commit
apache-jena,https://github.com/apache/jena,jena-3.9.0,"Commit(sha=""30f2f1e9031d17b5c70cb6432233c8c8d95d6a2e"")"
apache-jena,https://github.com/apache/jena,jena-3.9.0-rc1,"Commit(sha=""30f2f1e9031d17b5c70cb6432233c8c8d95d6a2e"")"
apache-jmeter,https://github.com/apache/jmeter,v5.3-rc1,"Commit(sha=""8fd448fe366b4e193c1e9a2d24eb974225135eec"")"
apache-jmeter,https://github.com/apache/jmeter,v5.2.1-rc5,"Commit(sha=""98e8022b224c4b418ab3a9844e68d6ca23551ec4"")"
apache-jmeter,https://github.com/apache/jmeter,v5.2.1-rc4,"Commit(sha=""c5a78882895bf0848365c949bc552f13f76fdad0"")"
apache-jmeter,https://github.com/apache/jmeter,v5.2.1-rc1,"Commit(sha=""deef51fbede6f43ddfc16a8a2d21e38fd3ec9a97"")"
apache-jmeter,https://github.com/apache/jmeter,v5.2-rc5,"Commit(sha=""38eb2be8fb147461f47709f2c85e957518099edb"")"
apache-jmeter,https://github.com/apache/jmeter,v5.2-rc4,"Commit(sha=""26ef2cef5373f6226cb983dabb97ac2eff6916ee"")"
apache-jmeter,https://github.com/apache/jmeter,v5.2-rc3,"Commit(sha=""d28d275fc79883d59ef03bb94ef33b624086f6c7"")"
apache-jmeter,https://github.com/apache/jmeter,v5.2-rc2,"Commit(sha=""c2b09342847bd41e83e43b6f77c7d46f710fd96b"")"
apache-jmeter,https://github.com/apache/jmeter,v5.2-rc1,"Commit(sha=""a9349adffb31f0b4d98ca11ce74e04c330661f2d"")"
apache-jmeter,https://github.com/apache/jmeter,v5_1_1,"Commit(sha=""7f8600df7126a73695cacae1e0640ac7ad1b9c86"")"
apache-jmeter,https://github.com/apache/jmeter,v5_1,"Commit(sha=""ed1f3a5d8bf032b6112c99490f1f4429fcd64201"")"
apache-jmeter,https://github.com/apache/jmeter,v5_0,"Commit(sha=""a4de2de971f0fd06753f4eab5c00f5596dfa75d5"")"
apache-jmeter,https://github.com/apache/jmeter,v4_0,"Commit(sha=""5b0aff7b31887e4fb512874af1a64f1453765d04"")"
apache-jmeter,https://github.com/apache/jmeter,v3_3,"Commit(sha=""37073e1e60c82217aa649632972f86b1ed91b72c"")"
apache-jmeter,https://github.com/apache/jmeter,v3_2,"Commit(sha=""a37fc74b7c72db0c791c9f9f6eb4b88a0b7629f7"")"
apache-jmeter,https://github.com/apache/jmeter,v3_1,"Commit(sha=""cde7646371e8c03c0a17131b12521e5fc389ef95"")"
apache-jmeter,https://github.com/apache/jmeter,v3_0,"Commit(sha=""ab1b9a0342d02c1ead42bccf2eb1227a3d21dcc1"")"
apache-jmeter,https://github.com/apache/jmeter,v2_13,"Commit(sha=""c24e2f10bc8ae9f1ad30ae51d50721b73fa0f575"")"
apache-jmeter,https://github.com/apache/jmeter,v2_12,"Commit(sha=""2560016525c565e5fd537259c132bab93f341bd9"")"
apache-jmeter,https://github.com/apache/jmeter,v2_11,"Commit(sha=""084e556261e78686c4441f0b7392e80d5ec27d3a"")"
apache-jmeter,https://github.com/apache/jmeter,v2_10,"Commit(sha=""c6184b5e7ffeb56364ed43074504f9539a3b9f01"")"
apache-jmeter,https://github.com/apache/jmeter,v2_9,"Commit(sha=""f0a392beb0f80317fbdda473532c559fef5b8beb"")"
apache-johnzon,https://github.com/apache/johnzon,v1.2.8,"Commit(sha=""88bdd12b8e533bf786b7b00023d8ecbfc84b8998"")"
apache-johnzon,https://github.com/apache/johnzon,v1.2.7,"Commit(sha=""72ee48f4fc7377965939ea7d35eadfa60a4552d5"")"
apache-johnzon,https://github.com/apache/johnzon,v1.2.6,"Commit(sha=""4e0e79a0e7642851958f7cd7eb406a34bf854556"")"
apache-johnzon,https://github.com/apache/johnzon,v1.2.5,"Commit(sha=""5c925fa2bce95e4cd7dd80700db1a0ced4fa551e"")"
apache-johnzon,https://github.com/apache/johnzon,v1.2.4,"Commit(sha=""413b0256409fb64b6c7b8de84be02e4f08ddd49f"")"
apache-johnzon,https://github.com/apache/johnzon,v1.2.3,"Commit(sha=""bad862a94edfb0a3aac5e541f40d87e4f3c83171"")"
apache-johnzon,https://github.com/apache/johnzon,v1.2.2,"Commit(sha=""292f57d18ffacd4016462ced159d220c2747ee5f"")"
apache-johnzon,https://github.com/apache/johnzon,v1.2.1,"Commit(sha=""ae409fb4e95551e335501c64f06538576ae67e84"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.12,"Commit(sha=""4ba3a3a1199da57d6a26cd4c9d49b6ab868ce604"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.11,"Commit(sha=""b215943bc8fc073b01096cf588d7fd17b9418d4d"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.10,"Commit(sha=""cf78bac1a957289128ae9a7196950f92b02b57d4"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.9,"Commit(sha=""6caf0bad2d2edc6d8b2b7cb35161717f3b2a767d"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.6,"Commit(sha=""dfafed4ce222844128c95a315d43dffda875c440"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.5,"Commit(sha=""58d5fd761359ebfe33165ea1e291cddd203fb6b6"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.4,"Commit(sha=""d7be12682e4a5209771368f14aa633398310cad5"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.3,"Commit(sha=""35c313c21eacd45185027976f44060b8a76afdbe"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.2,"Commit(sha=""dc53e541faeb3ba2310a0b6db2fd8270ac78d832"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.1,"Commit(sha=""8e2b125484fdfdedc8e90a111ef63a030e2c2403"")"
apache-johnzon,https://github.com/apache/johnzon,v1.1.0,"Commit(sha=""be068c59376b7278103b4e03f4d4e0cbea56e283"")"
apache-johnzon,https://github.com/apache/johnzon,v1.0.2,"Commit(sha=""99525e7bcecd7fc93f4e617e0fa292053bf91ce5"")"
apache-johnzon,https://github.com/apache/johnzon,v1.0.1,"Commit(sha=""e5fda215504694c7def390b4319d1c95812cce69"")"
apache-johnzon,https://github.com/apache/johnzon,v1.0.0,"Commit(sha=""75120baa250f8538f4c03ed67fa43583db25eadb"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_10_2,"Commit(sha=""808a3c69e5b6b5b0e9fd648b573db3b64ae56cf0"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_10_1,"Commit(sha=""405d5ef63dad121191f649fd76d127cd6153fb4e"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_10_0,"Commit(sha=""ec0350a26858f25702c59dfaf5828142428b7929"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_10_0_rc2,"Commit(sha=""b0847c48e953e681b478279670641e8e6495b42d"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_10_0_rc1,"Commit(sha=""df04e8c6f211d00e2a6b9d97ad4140b6079233cc"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_9_1_incubating_rc2,"Commit(sha=""7786f5b85e94aa6ad28a2f14ea32bda2649c7dc8"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_9_1_incubating_rc1,"Commit(sha=""30ad335a835244893ba869be224bf39f34fbb3e9"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_9_0_rc1,"Commit(sha=""6e78b73d2e9d05a34329a2a7a28c9c8c1342560d"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_9_0_incubating,"Commit(sha=""7eaed006f8585a3be13508ccc66e316687194f8d"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_9_0_incubating_rc4,"Commit(sha=""4e21a2385ac7bc0d7d7b0725bc368e0e1b809d62"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_9_0_incubating_rc3,"Commit(sha=""83090af4c695f3e4883d2809e07c98f244988ca2"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_9_0_incubating_rc2,"Commit(sha=""c14ca7302f490a32747bd3245e9faa27071c3291"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_8_4,"Commit(sha=""a7221daf0d8f49be5b9cd0f3ab25caa714091735"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_8_3,"Commit(sha=""3a5de1b95fa6021a0ba2b19e3f27543b6704dd00"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_8_2,"Commit(sha=""809bef621f2008d97d2fe1aaba76be841156d5e5"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_8_1,"Commit(sha=""44cdd16fcc9e8b0491fc3d79471c59cd85a91b78"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_8_0,"Commit(sha=""3e85477ac133e31b85c5713cbcc6c3aaaf4d814e"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_8_0_beta_1,"Commit(sha=""fcff4099bb8cfd75fbedd3c0e37e2b0a90adab85"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_8_0_alpha_1,"Commit(sha=""f19ca7723a73808a0769545a9a31284d3e10c30a"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_6_4,"Commit(sha=""b4ac3cf91147907801e774d36e858e057f57a600"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_6_3,"Commit(sha=""45468c565cbae0541e08efea76fbdb8257b64342"")"
apache-jspwiki,https://github.com/apache/jspwiki,jspwiki_2_6_2,"Commit(sha=""68b4ff144d154276b26f280ae5cebdc5ea5089ec"")"
apache-kafka,https://github.com/apache/kafka,show,"Commit(sha=""a643be62afb23bca15ed2e88db9e76cb0ebfa906"")"
apache-kafka,https://github.com/apache/kafka,kafka-0.7.2-incubating-candidate-5,"Commit(sha=""3d93852fda00437d71ab05c06b374adac640451a"")"
apache-kafka,https://github.com/apache/kafka,kafka-0.7.2-incubating-candidate-4,"Commit(sha=""12fc9225fbf00963a093fa5321e6e23f96d98c5d"")"
apache-kafka,https://github.com/apache/kafka,kafka-0.7.2-incubating-candidate-3,"Commit(sha=""0e7b5cfdd931e69daaadfb174f3e43274a1c2d7f"")"
apache-kafka,https://github.com/apache/kafka,kafka-0.7.2-incubating-candidate-2,"Commit(sha=""0314c8b70ec848cf4719e5ff5b7270bf3211f9fb"")"
apache-kafka,https://github.com/apache/kafka,kafka-0.7.2-incubating-candidate-1,"Commit(sha=""b7470a8f64279806192bf172c61b178ba3b7a14d"")"
apache-kafka,https://github.com/apache/kafka,kafka-0.7.1-incubating-candidate-3,"Commit(sha=""d45f2fe06c223f5c3e2e2b0d3968584c97f313f1"")"
apache-kafka,https://github.com/apache/kafka,kafka-0.7.1-incubating-candidate-2,"Commit(sha=""62ff81c31d4cff05465436f947a0ad881ddacff5"")"
apache-kafka,https://github.com/apache/kafka,kafka-0.7.1-incubating-candidate-1,"Commit(sha=""b559b3b82827164734f674efafbd96329ff0ed47"")"
apache-kafka,https://github.com/apache/kafka,kafka-0.7.0-incubating-candidate-9,"Commit(sha=""bccb189be9e430158d091fb4c63c546b4503d416"")"
apache-kafka,https://github.com/apache/kafka,2.6.0-rc1,"Commit(sha=""30254caa050d00adfdc616f355000949ef22a274"")"
apache-kafka,https://github.com/apache/kafka,2.6.0-rc0,"Commit(sha=""a0b29acbd683c3cec49a392d3914c2722afe23c1"")"
apache-kafka,https://github.com/apache/kafka,2.5.1-rc0,"Commit(sha=""0b2007e5b72fe555679bdb6f0f24fc646324841f"")"
apache-kafka,https://github.com/apache/kafka,2.5.0,"Commit(sha=""66563e712b0b9f84f673b262f2fb87c03110084d"")"
apache-kafka,https://github.com/apache/kafka,2.5.0-rc3,"Commit(sha=""66563e712b0b9f84f673b262f2fb87c03110084d"")"
apache-kafka,https://github.com/apache/kafka,2.5.0-rc2,"Commit(sha=""07f49fdf521c9a1194e33dce243592092df636c7"")"
apache-kafka,https://github.com/apache/kafka,2.5.0-rc1,"Commit(sha=""e68d34e3cbabf19161b97957f30099edcf31e5ec"")"
apache-kafka,https://github.com/apache/kafka,2.5.0-rc0,"Commit(sha=""d124ba4903093c8d433116cec419d2cbde36fd35"")"
apache-kafka,https://github.com/apache/kafka,2.4.1,"Commit(sha=""c57222ae8cd7866b7191722656f3065afaee5b7a"")"
apache-kafka,https://github.com/apache/kafka,2.4.1-rc0,"Commit(sha=""c57222ae8cd7866b7191722656f3065afaee5b7a"")"
apache-kafka,https://github.com/apache/kafka,2.4.0,"Commit(sha=""77a89fcf8d7fa01831683327727f11f4bed97319"")"
apache-kafka,https://github.com/apache/kafka,2.4.0-rc4,"Commit(sha=""77a89fcf8d7fa01831683327727f11f4bed97319"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.3.0.RC1,"Commit(sha=""ce86fefbefcf85af505018821900b0f30ca03437"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.9,"Commit(sha=""b6fec8f201c851c19d7fb79e6c35452c1c722f53"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.8,"Commit(sha=""262343a5f60b29967a3c72a198f6427b5a6bf5e9"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.7,"Commit(sha=""e4402eeb1c2c4fd4d18b59617945e49ad83cb313"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.6,"Commit(sha=""c5fd213e4782a892fd841515f1f06d4f4b090919"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.5,"Commit(sha=""f8c224771dcd1f0122dc02bf9367ec13c307a9c3"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.4,"Commit(sha=""d32d918adbcace1d9ed68de52ebee235e19c4722"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.3,"Commit(sha=""6dffa1fd86f8cb45a23f485e43e3226c48bb74de"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.2,"Commit(sha=""d6c3b75b6c33cca85d4072a78be90ba4ac4e26c9"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.1,"Commit(sha=""f4a042add08dd462ad9ace7d64502bf213df0fa7"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.0,"Commit(sha=""9ae46fd6a4c8137d01da29c5405ce7381f923c55"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.0.M2,"Commit(sha=""2acced924d2133287e48b1b3622c2fffc5ed3f54"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.2.0.M1,"Commit(sha=""91cd427e65df45aa7d157f4530b7f7236a40057f"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.1.7,"Commit(sha=""2b609475dab4e504d5136ecc1f506b4365f9a111"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.1.6,"Commit(sha=""c111a908af80f3440c80ae5ae881414cc54a8ab8"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.1.5,"Commit(sha=""8e6649f2bd6754bf280ff1d6ddf279543f2c250e"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.1.4,"Commit(sha=""956070aa57c6dce2b8cd7a3307d4bc7f314b445c"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.1.3,"Commit(sha=""a008cbfd31b6f997af0b5bfc65aa8cacd6c5eb2f"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.1.2,"Commit(sha=""8793078e8cf41afd1a1e6d1ec318b22da3cb99b9"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.1.1,"Commit(sha=""74a801a8e559f2899e47edd381cdff136808cd12"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.1.0,"Commit(sha=""d10ef312d12f18dd38dd1af70c9c96e7b7f9354b"")"
apache-karaf,https://github.com/apache/karaf,karaf-4.0.10,"Commit(sha=""42355758a5b97abb6732a2b5f02bd818b4364b2c"")"
apache-kylin,https://github.com/apache/kylin,v0.6.5,"Commit(sha=""93677b36d92d26ebee902b55c88d7ff118a881b9"")"
apache-kylin,https://github.com/apache/kylin,v0.6.4,"Commit(sha=""a60e165231f68aa4cc65cae561084cf4384af85f"")"
apache-kylin,https://github.com/apache/kylin,v0.6.2,"Commit(sha=""83d3171c35020e7f70893e10a4ccb334c73c2ae2"")"
apache-kylin,https://github.com/apache/kylin,v0.6.1,"Commit(sha=""72138e235a307ac71061421d31b802969263e4ab"")"
apache-kylin,https://github.com/apache/kylin,v0.6.1_mysql_auth,"Commit(sha=""34faeec806e45dec2215aa967af38b4b716c8f01"")"
apache-kylin,https://github.com/apache/kylin,kylin-3.1.0,"Commit(sha=""2e056748bf61ef89d421735bb7be41f4266d7b94"")"
apache-kylin,https://github.com/apache/kylin,kylin-3.0.2,"Commit(sha=""57090efe4bdc079ccfde4f9c8729d69ba3a90624"")"
apache-kylin,https://github.com/apache/kylin,kylin-3.0.1,"Commit(sha=""818c21cc9c2a995a58d85497a8649ebcf11a975c"")"
apache-kylin,https://github.com/apache/kylin,kylin-3.0.0,"Commit(sha=""c75242a9b55fd57a3a58d92a2dfa9f21cfe4eebc"")"
apache-kylin,https://github.com/apache/kylin,kylin-3.0.0-beta,"Commit(sha=""9d523862f29920292ab195b31c231f2f57f18594"")"
apache-kylin,https://github.com/apache/kylin,kylin-3.0.0-alpha2,"Commit(sha=""c11034fbff25eb298617980f48b300314af471d4"")"
apache-kylin,https://github.com/apache/kylin,kylin-3.0.0-alpha,"Commit(sha=""8872e28de06b05b11a423f32ff62a5d00ed84813"")"
apache-kylin,https://github.com/apache/kylin,kylin-2.6.6,"Commit(sha=""ddd5f8ecd4157b8f889b047e421dd9cfae7e1142"")"
apache-kylin,https://github.com/apache/kylin,kylin-2.6.5,"Commit(sha=""73d42edec5f6492b3d3ffc222c26dce4bdfe7263"")"
apache-kylin,https://github.com/apache/kylin,kylin-2.6.4,"Commit(sha=""97505df25a1c9223fe650b00343722a7cee78ffb"")"
apache-kylin,https://github.com/apache/kylin,kylin-2.6.3,"Commit(sha=""0d5f85b0a40c301134122de927204a0d17ad65fa"")"
apache-kylin,https://github.com/apache/kylin,kylin-2.6.2,"Commit(sha=""c507ae29fa64bc7234efd6a002dcfe990969ad35"")"
apache-kylin,https://github.com/apache/kylin,kylin-2.6.1,"Commit(sha=""270cfe68ecc94c66141b29e2ccf20b9ec25e23dd"")"
apache-kylin,https://github.com/apache/kylin,kylin-2.6.0,"Commit(sha=""8737bc1f555a2789a67462c8f8420b6ab3be97ce"")"
apache-kylin,https://github.com/apache/kylin,kylin-2.5.2,"Commit(sha=""0e519d859e217fbfadd534313376e532d2c647fa"")"
apache-kylin,https://github.com/apache/kylin,kylin-2.5.1,"Commit(sha=""24e2452309a450ec4ef62339b003343eabe23016"")"
apache-kylin,https://github.com/apache/kylin,kylin-2.5.0,"Commit(sha=""158f8768debe99746c66e516e4596707a476d7d6"")"
apache-log4j,https://github.com/apache/log4j,v1.3alpha8,"Commit(sha=""1201725868d7caa52dfa14e1d5630affbed39d9f"")"
apache-log4j,https://github.com/apache/log4j,v1.3alpha8-temp,"Commit(sha=""bd04062f4ce92d108ae41fd41926de55a918372f"")"
apache-log4j,https://github.com/apache/log4j,v1_3alpha_6,"Commit(sha=""fd3db80850343bd65e4296c6a85ba671d9860680"")"
apache-log4j,https://github.com/apache/log4j,v1_3alpha_1,"Commit(sha=""3fc26dbfac760367db6368312c02bbbcbff3f8e9"")"
apache-log4j,https://github.com/apache/log4j,v1_2_17,"Commit(sha=""de9f0ea504db9d1178db2cf45323d8e182a5df0a"")"
apache-log4j,https://github.com/apache/log4j,v1_2_17_rc3,"Commit(sha=""e10785b7cd54b64cbc503540f8f6df8caa3c97bc"")"
apache-log4j,https://github.com/apache/log4j,v1_2_17_rc2,"Commit(sha=""1b841d29f176ffdc0fa80df164afa123d559e2d6"")"
apache-log4j,https://github.com/apache/log4j,v1_2_17_rc1,"Commit(sha=""1b1af8c7f932ea51a51a554489a4dbb9ee4e2ef5"")"
apache-log4j,https://github.com/apache/log4j,v1_2_17-rc1,"Commit(sha=""e22d876235486703e3f9f6fa6f46f37138f5c71a"")"
apache-log4j,https://github.com/apache/log4j,v1_2_16,"Commit(sha=""af948483a9659e049f536b0d359af48b1ec478b5"")"
apache-log4j,https://github.com/apache/log4j,v1_2_16_rc2,"Commit(sha=""e01a290a07e761229a4e9d29e672cce3576b2b3f"")"
apache-log4j,https://github.com/apache/log4j,v1_2_16_rc1,"Commit(sha=""13d9ae10bdc19f63b54faf536010970689dd2145"")"
apache-log4j,https://github.com/apache/log4j,v1_2_15,"Commit(sha=""8014ad127c6ea4b4dcb23f06bad6dbbf7d092fe9"")"
apache-log4j,https://github.com/apache/log4j,v1_2_15_rc6,"Commit(sha=""e025b747ec3b0acfb68ab2b4cbab5ca0a40a7696"")"
apache-log4j,https://github.com/apache/log4j,v1_2_15_rc5,"Commit(sha=""ac1d06673e8a59eb671f9064d08640b9cd2972d5"")"
apache-log4j,https://github.com/apache/log4j,v1_2_15_rc4,"Commit(sha=""c48c59874893aba3b933e858428a0f8cc846b5af"")"
apache-log4j,https://github.com/apache/log4j,v1_2_15_rc3,"Commit(sha=""baa463abc7edf7a4a55758091b80979431967750"")"
apache-log4j,https://github.com/apache/log4j,v1_2_15_rc2,"Commit(sha=""c9f856a4f7716e4aff094eb3ab5454a125509371"")"
apache-log4j,https://github.com/apache/log4j,v1_2_15_rc1,"Commit(sha=""5915be9613679211c8e8b4abb0d8ca9535592e61"")"
apache-log4j,https://github.com/apache/log4j,v1_2_14,"Commit(sha=""731e48fe29b36bfc6a126c3414d39a68f248a8ea"")"
apache-log4j,https://github.com/apache/log4j,v1_2_14_site_update,"Commit(sha=""82bbddea4dfd776039a185c2255810e2ed61adfc"")"
apache-log4j,https://github.com/apache/log4j,v1_2_14_rc1,"Commit(sha=""fdb5580354bc8545d12e9d929d4d45d05a630d7c"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/solr/1.4.0,"Commit(sha=""bce2ff043340d3027d27d6f39284feb7d7349a27"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/solr/1.3.0,"Commit(sha=""6de56f9cbd200a23df974e7bcc2957c4526d7283"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/solr/1.2.0,"Commit(sha=""baed8e5f04c467a3fa52299af283880ca98dbad5"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/solr/1.1.0,"Commit(sha=""b5dad9f0922365282a3db20714ffa105d91f256f"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/3.0.1,"Commit(sha=""02b20cd1d49abd4a0838e314606ff01b5455c7fb"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/3.0.0,"Commit(sha=""6dbb4c2facc86eee76c97e58398e3364ff39ceb7"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.9.2,"Commit(sha=""d1a95db6eb7b24945272f8261f03a321725bd4b4"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.9.1,"Commit(sha=""b2295a1869dee95063e2d82effa707e50b64fc1a"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.9.0,"Commit(sha=""be7b6ef43aeeceb19fd59d995bf01ea1926a48f4"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.4.1,"Commit(sha=""04ea358d19a1c5b3dc81c8a8be9b16a71fbaa42c"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.4.0,"Commit(sha=""dc729c999f09b1b7f9f46a480a1b8ea6e9fc6630"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.3.2,"Commit(sha=""83a0b6e7775075b8afa5a29a2d5d7d2bda94061f"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.3.1,"Commit(sha=""d082c72d749ce2e4b26ce3c45bc53f9bbcbcb606"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.3.0,"Commit(sha=""c058efae448f9dd993c2c4bf2064841f22bb1ad3"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.2.0,"Commit(sha=""21e1a5b6191cb92a77b5691a5c8924c715ad7318"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.1.0,"Commit(sha=""195bebd17e3a099593857303b61d9fb1571f3230"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/2.0.0,"Commit(sha=""0e45934a35390eb2c370f2b6169f4bd23968d324"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/1.9.1,"Commit(sha=""86b410424228b582ee9d3bbf28c38e33b82d7123"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/1.9,"Commit(sha=""0abb57d1b9e2761e3dba9541ef23d3395203c526"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/1.9-rc1,"Commit(sha=""efd32281d9a978f474125db9d153b6f112c91a4b"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/1.4.3,"Commit(sha=""633bb2066113256469d70b0c53328a5053a7ef59"")"
apache-lucene-solr,https://github.com/apache/lucene-solr,releases/lucene/1.4.2,"Commit(sha=""4f99dec21ac7481884e60c1b389b9e8c70d724f6"")"
apache-mahout,https://github.com/apache/mahout,mahout_2.12-14.1-RC4,"Commit(sha=""5be58f3558a123838bb87a83b915b086032f5eef"")"
apache-mahout,https://github.com/apache/mahout,mahout_2.11-14.1-RC4,"Commit(sha=""5932cc168a4df4a28dbff4345c5dc02565bf6abf"")"
apache-mahout,https://github.com/apache/mahout,mahout-collections-1.0,"Commit(sha=""6c6270c0ec38c437c55d0ace152a490247667bae"")"
apache-mahout,https://github.com/apache/mahout,mahout-collection-codegen-plugin-1.0,"Commit(sha=""315923f604680d410dff8f618eae47ec5d7b2ae6"")"
apache-mahout,https://github.com/apache/mahout,mahout-14.1_2.12,"Commit(sha=""19f1688cad804885d68ba9ddcb56232de3ecdaa9"")"
apache-mahout,https://github.com/apache/mahout,mahout-14.1_2.12-RC3,"Commit(sha=""b24210a0adb4a6134a56f3ad8235ec610c609661"")"
apache-mahout,https://github.com/apache/mahout,mahout-14.1_2.12-RC1,"Commit(sha=""19f1688cad804885d68ba9ddcb56232de3ecdaa9"")"
apache-mahout,https://github.com/apache/mahout,mahout-14.1_2.11,"Commit(sha=""979802b5f73d439fd0f09c0e1f0f28d453d70e3f"")"
apache-mahout,https://github.com/apache/mahout,mahout-14.1,"Commit(sha=""ea255926a274b2b1030ede37d245a77cdcc258d6"")"
apache-mahout,https://github.com/apache/mahout,mahout-14.1-RC1,"Commit(sha=""8a0ec2e9855c9b4f09365d56f68d1a6fdd4a9893"")"
apache-mahout,https://github.com/apache/mahout,mahout-14.1-2_11-RC3,"Commit(sha=""f28b3a0fe07c5e7ffbbb407a5fcda41208dd327f"")"
apache-mahout,https://github.com/apache/mahout,mahout-0.14.0,"Commit(sha=""bfa829c146aeef367ac8d45124561307d73a9069"")"
apache-mahout,https://github.com/apache/mahout,mahout-0.13.1-rc1,"Commit(sha=""c806504cd9b85705659a27c12116b9ef04a22dad"")"
apache-mahout,https://github.com/apache/mahout,mahout-0.13.0,"Commit(sha=""cca62c5a600703b99a6291440193dd233103d4e4"")"
apache-mahout,https://github.com/apache/mahout,mahout-0.12.3,"Commit(sha=""c9f9d6b89cfbd3559191cea93cf61e88525ec963"")"
apache-mahout,https://github.com/apache/mahout,mahout-0.12.2,"Commit(sha=""b8ce2493d365dd72a426ebba48310995fe22468c"")"
apache-mahout,https://github.com/apache/mahout,mahout-0.12.1,"Commit(sha=""92ef9e599e64e2aad1e04f5e866a922af4ac71ce"")"
