project_name,project_link,version_name,commit,major_version_x,major_version_int,major_version_y,count,rank
codecentric-spring-boot-admin,https://github.com/codecentric/spring-boot-admin,1.3.7,"Commit(sha=""d53102698360e4bcb81bb3453d3c8ffeb9cb3307"")",1,1.0,1,33,1.0
codecentric-spring-boot-admin,https://github.com/codecentric/spring-boot-admin,1.3.6,"Commit(sha=""ed45e91d5504dc2b11fe146610ebd50bde8930f5"")",1,1.0,1,33,1.0
codecentric-spring-boot-admin,https://github.com/codecentric/spring-boot-admin,1.3.5,"Commit(sha=""ba760e2050b034a91b52b3ecdc56eef0dbef9e8b"")",1,1.0,1,33,1.0
codecentric-spring-boot-admin,https://github.com/codecentric/spring-boot-admin,1.3.4,"Commit(sha=""5a61088593eb3e5b02179e9227184a3a426acc9f"")",1,1.0,1,33,1.0
codecentric-spring-boot-admin,https://github.com/codecentric/spring-boot-admin,1.3.3,"Commit(sha=""71b18c318fdecbc23ae7e7f384d5ff5c5e85cfef"")",1,1.0,1,33,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.9,"Commit(sha=""87c8fef8c7520bca93cfb675dd908278162f3273"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.8,"Commit(sha=""775590ffbf13fb5044adde2dc35c4b34729c211b"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.7,"Commit(sha=""5f62e6406680bb91ef505b9a1932e398bf42532d"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.6,"Commit(sha=""6db65fbd6e39ee78937d6c16e618e201d222b8c2"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.5,"Commit(sha=""dbbd00f58fd36c7c23e24e6652076b735b8e7c0c"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.4,"Commit(sha=""c331c82039f2081b6302dd5f2c1b9ac773a4ed78"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.34,"Commit(sha=""2cd75b8230f7dfd19f7d7d88794c66f7786fa60c"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.33,"Commit(sha=""b5e9ad10dac1678744400bd542d8b55b5e5ca0c4"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.32,"Commit(sha=""72dd07ae088ee931acf488c0deec841118d7c98a"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.31,"Commit(sha=""9fd41f408f9d06a791c90c061b83128f122a6972"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.30,"Commit(sha=""2c0199d84c1125943adec8744684e26869f65fb1"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.3,"Commit(sha=""9e7a0eadf5b2f596e5cf7d0e9832f0fc27da57d0"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.29,"Commit(sha=""8933d03c910f8c6243795bc744fbbd0eaed0eb23"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.28,"Commit(sha=""c437c257724b16a5c9a206e76f70d6b0464d316e"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.27,"Commit(sha=""98aa588f1a3431cf401f0265c2e071f2c4507014"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.26,"Commit(sha=""a666d7b23cb127e61d8adc26370b284553057daa"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.25,"Commit(sha=""2f0c2f488a0d302bafe808e08ef47f691163c53b"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.24,"Commit(sha=""8b7af1a26b5a7bf42f891fba32dfb61f76991cde"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.23,"Commit(sha=""15e3a9248753ad4b6b495d7e4867adfa7e536d2b"")",8,8.0,8,36,1.0
checkstyle-checkstyle,https://github.com/checkstyle/checkstyle,checkstyle-8.22,"Commit(sha=""de4c14a06a1b94d23b83f24fd226d9292e87c733"")",8,8.0,8,36,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.5.3,"Commit(sha=""be430d2e9fb46898ea3db92ccdae7d394cef9b10"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.5.2,"Commit(sha=""3ddea3e8102af096ab9c6979a1adffe4915e728f"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.5.1-1,"Commit(sha=""705df9a42d9f8258e1a4e32c7e5c31b4eaa66d00"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.5.1,"Commit(sha=""183553268b6c306f5993ef18900d400c4d6267a8"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.5,"Commit(sha=""e39dbe576ef93e1a8eecef0b767277375afb6483"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.4.4,"Commit(sha=""526f0da950fcfb0f1eefe0609d8a7f2cbb44ad74"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.4.3,"Commit(sha=""86713b761642588a5301d9241a93ff5d58d78536"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.4.2,"Commit(sha=""c036db27ca85191e246b23b9390758225ed81c50"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.4.1,"Commit(sha=""d58ef854e131a6b22f830bf59551f00f745993ad"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.4,"Commit(sha=""59fd619b31bcee8547b1d336d76ce65dbdb7c339"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.3.4_skil-1.0.0,"Commit(sha=""9c6aa2f8225a8021cc9d14b0780a66537e2dce21"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.3.3,"Commit(sha=""e5c332f699596f87e05a6898cbe2db4bbd79c1e9"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.3.2,"Commit(sha=""bafcdf1ae750a8c74084d965e49950fad1747cb8"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.3.1,"Commit(sha=""b41028b99e3f25d263e063680c0b7fd9514d5d29"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.3,"Commit(sha=""89acc4fbfc59865a4eaea2e106409c4de1b5f444"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.2.7,"Commit(sha=""e3d56b297ddcf600b555a4f4b5806e9f263475ed"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.2.6,"Commit(sha=""389b2fbd89465d511390a506ed301ad5d0322231"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.2.5,"Commit(sha=""3c1fc9b3ad13eeedf30ab557fc4e533271f0623b"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.2.4,"Commit(sha=""02f99b0081dcecdec5f23333cde2cdbb507424f0"")",1,1.0,1,25,1.0
bytedeco-javacpp,https://github.com/bytedeco/javacpp,1.2.3,"Commit(sha=""6a673a20442b14ae0ea6d688e455c560a5f01d47"")",1,1.0,1,25,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.9,"Commit(sha=""f6b10d797d02d9c6b256df8efbc15683d27abdd8"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.8.3-1,"Commit(sha=""e5256361cc509816fdf9352ed8b142cb019e9e69"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.8.3,"Commit(sha=""b75e07a737dbe17a04e39ab20b001a1ca6e88d9e"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.8.2,"Commit(sha=""b75e07a737dbe17a04e39ab20b001a1ca6e88d9e"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.8.1,"Commit(sha=""485b6642e9ea1918fd9ce460c43dbdde260d497e"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.8,"Commit(sha=""7e4576f2273912090355ed9184fe5de93988d075"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.7,"Commit(sha=""7501a42461418fb91fd959b7acae1508e2339a3f"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.6,"Commit(sha=""84d67b8ec82c6590b93d17db3a30cc0f389d5fc8"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.5,"Commit(sha=""cddc8e1895c994aec632bfe1753d18887ad60811"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.4,"Commit(sha=""e1f3250e85f5022d27c7febb2266a25e225afd21"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.3,"Commit(sha=""3de88003283f0316f1178ea92d8c3c1e22175840"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.2,"Commit(sha=""73be89035d6d5e8129b63eb3e7edf3680852479c"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.11.3,"Commit(sha=""9933f19fb7c94bf756df325d50bf627998198558"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.11.2,"Commit(sha=""60c0554f3d627727164d5e1896e3cf99a306b8c5"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.11.1,"Commit(sha=""2cac9b803129a238a8e7ffe52f9aa33676f8476a"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.11,"Commit(sha=""be886d10a9ad4f53bb89bb62a2c8d332a80ac0e3"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.10.2,"Commit(sha=""e7e6e1e7d49853ef316765eec756e19b852651e4"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.10.1,"Commit(sha=""9d624d73905be27c60eea383253ab62a2e2c93b1"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.10,"Commit(sha=""6371c982aeb909c2323de5604b4c7527e3492fbb"")",1,1.0,1,22,1.0
btraceio-btrace,https://github.com/btraceio/btrace,v1.3.1,"Commit(sha=""11c002cbdb0b8bda7ed02f0eab43eda076de7854"")",1,1.0,1,22,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.89.0,"Commit(sha=""21b1652b8c5624216ff1aad2ccf0b1736676fc1c"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.88.3,"Commit(sha=""3f2a31de845fbbee35864c35c801a581624ebc76"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.88.2,"Commit(sha=""1f9c4edc76006ed3f460675fb351c8a08ec16d99"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.88.1,"Commit(sha=""488d532feb227afa77f5dfc7c0fecd24c023c196"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.88.0,"Commit(sha=""0e3480b4cda48710babf5ca1d35e696832b73265"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.87.5,"Commit(sha=""b7f9303904f1dc1128d2afeab4912b6ddc2bf487"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.87.4,"Commit(sha=""d87064508514e5d23665909b024e50c61e67f6b1"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.87.3,"Commit(sha=""79eea2fba67969bb0283d4c42fc7232280c94322"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.87.2,"Commit(sha=""5308a4ae7ec89b291f382979acae8e153695778d"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.87.1,"Commit(sha=""6b0ffb5a9193be0a80e59ff3f0655dc49603db45"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.87.0,"Commit(sha=""d39ebfb8edc99756c733baffef868fcfc2679c50"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.86.1,"Commit(sha=""6dd46ea1ed2b7eab01aa46fccffba7c4579fd26e"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.86.0,"Commit(sha=""8473acea5d780d94e501b3b01784c81ec2c11e33"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.85.1,"Commit(sha=""cd87ff1b4d51a2d5376884a8803d963e5874cbdd"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.85.0,"Commit(sha=""b793276e393c5f619e96fcee7b3c40fb830f9d42"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.84.2,"Commit(sha=""45677fe5cf396f523d7b6360dcba9a94dbe74101"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.84.1,"Commit(sha=""921a8f2b8bcca5375b0d25acf1ebc565b4ed2a53"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.84.0,"Commit(sha=""f7147ee6bcc451d612babd54832f891d56ea7f35"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.83.1,"Commit(sha=""0367be212017a48a69183416cdf878d7866d5ab0"")",0,0.0,0,55,1.0
bkromhout-realm-java,https://github.com/bkromhout/realm-java,v0.83.0,"Commit(sha=""f8dd70428d2defb66dfca8ac292cd496863fb040"")",0,0.0,0,55,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.9.4,"Commit(sha=""c7cdab57db1ba7157d7c113a6909aeb066e4c1af"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.9.3,"Commit(sha=""7a714817a497f6a73b054ceabe414fd26926a4d5"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.9.2,"Commit(sha=""fe9ba0274fc55b7c456a477cbaffab1d452d7a1d"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.9.1,"Commit(sha=""649786e59eec9122c1e4cfda22a7bc4a08618942"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.9.0,"Commit(sha=""fc5a8d3ee91aa7a383c4e93e899be4fcd94ae084"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.8.2,"Commit(sha=""26ec915693617f68c63f4df75e6d100fffe6077b"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.8.1,"Commit(sha=""ea4133ecfc86b3cc5d814ebf2769aa31f5871a2b"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.8.0,"Commit(sha=""cd18e43f52e2ab3429591805482832e1e6cfc195"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.7.2,"Commit(sha=""9fb3df9fbf86f23be29614a724ae1bdaf9f0aa95"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.7.1,"Commit(sha=""91efc47eb16d58c5ea3f3e522f6e6ce134ca0ff1"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.7,"Commit(sha=""6659a58fd7dec2f26d37c3e34793ff35457ae53d"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.6.1-147,"Commit(sha=""33afd451094d6038336a7bdcff784af1b4cc76cb"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.6.1,"Commit(sha=""567df4fb190474f67de958b1bb3e6808a8822c27"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.6,"Commit(sha=""01f775b608d8211d51108c18f3a350b5ccd79ab2"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.5,"Commit(sha=""e8cea3f931cee91f55d34081bf256cddd990a1f2"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.4-forestry-beta,"Commit(sha=""b3c8ba85a0a98816e3f6ec22d5cb8777855642b4"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.4-147,"Commit(sha=""a0dc5bf18c6c91d9eda091be96a75832f2c46580"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.4,"Commit(sha=""9e8179f5b3da92c0f4a3faa5301be60c538cf265"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.3-forestry-beta,"Commit(sha=""37ef1434ddec34635fe6bb7dcc65b2005fe6ae33"")",1,1.0,1,44,1.0
bdew-neiaddons,https://github.com/bdew/neiaddons,v1.3-147,"Commit(sha=""aca9583fa854e9926578558590eddd95ab16551c"")",1,1.0,1,44,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.9,"Commit(sha=""1b995638d9bbd115b51340157592988cc610f4fc"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.8,"Commit(sha=""eb1702769139fb57a7ae69f2c64e4c5784cd5175"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.7,"Commit(sha=""832ce4de224928d5f27b1dae6dc907795dd2de87"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.6,"Commit(sha=""317842b5e2917a34d250d942da517522ce8ac77b"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.5,"Commit(sha=""b961abeca4e24a99f3aecee7e129c40213141c3e"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.4,"Commit(sha=""77fef5b579ad4abfd125f8dc2a03a737689912eb"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.3,"Commit(sha=""e12f313ca335a7c6af2086996d15eae7cd9391a2"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.26,"Commit(sha=""a230654e50b82d4faa7e818bd50097585d9756f0"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.25,"Commit(sha=""955a7775ecfe3f3dc194ac2b1bd02d12916d10b6"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.24,"Commit(sha=""556cc52b9dcea183c995203625208398b5b4da9e"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.23,"Commit(sha=""af073aeccb83a188e44c9bb9f70062b2ca478549"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.22,"Commit(sha=""00bd66faa552dd36cdfa16a6aa36c06cbd6cd3f3"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.21,"Commit(sha=""a49f29ee01b89e7492a85f384baf67c69c9eef86"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.20,"Commit(sha=""6963985a8cffee77ecb88378de599c0ee0a65a3b"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.2,"Commit(sha=""703080515176905fc24431b918babf44ad94df05"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.19,"Commit(sha=""93779d0c99dae290ff93a8eb876260bad88970b7"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.18,"Commit(sha=""aa1711072cd556136549a20a59456841a5646508"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.17,"Commit(sha=""c97238be90f1c61f780a3811f685a89293eeca27"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.16,"Commit(sha=""c3a45ff6e6958a9aff3cfeb010576137959df90b"")",2,2.0,2,370,1.0
aws-aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,2.9.15,"Commit(sha=""0abc59abc3daef5acb469f36e7633bd5f594c206"")",2,2.0,2,370,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.9,"Commit(sha=""b005e9efd9349cd35e4fd97ba8054d16336137da"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.8,"Commit(sha=""8b6672b3ba08fa15db56cd5e45ba7a1d479dbe9b"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.6,"Commit(sha=""e758d31842028fb296ccbdbeb97daa712ccd6c3e"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.5,"Commit(sha=""ca00049048ee7058348054cc0e8ef9f887ee9302"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.40,"Commit(sha=""b4b2044b6e084ae8d13ce8209fb0a7e64c5c9be7"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.4,"Commit(sha=""8efbe019f511d009f273ce590238c7d14f5bd640"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.39,"Commit(sha=""e53b00f6efd1787371440f1f39dfb7274c6f2114"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.38,"Commit(sha=""6ba8e1e805c267419d3914735694861de7f8ca31"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.37,"Commit(sha=""1f6bc4c7ca32f5ec1f72134eb83df8c8ac53c450"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.36,"Commit(sha=""59ba8460edb86955b394599f73f04d23c7deaf98"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.35,"Commit(sha=""6a204fbb7c733fc15c9e195a875c462cf14b60f1"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.34,"Commit(sha=""97d6694d9b310cf3a57d62f36752f36757f6b849"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.33,"Commit(sha=""3a9c7c3bae08241f9f930b3d96ffa88e0b2cceaa"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.32,"Commit(sha=""47abf099b8f41f3145f3033595dd1c8147996a7f"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.31,"Commit(sha=""b883bbe26e970cd31687cba46de4a1539d0efb9f"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.30,"Commit(sha=""d0b5aa6b54b3020beb516c8b700862ea0b35ea33"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.3,"Commit(sha=""18cffa695e3fe7fb8956eae616c6966b122e5da5"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.29,"Commit(sha=""97122ffa87743d6314576ee22a6629993f1358b4"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.28.1,"Commit(sha=""1a8cdafc793fbf3b525fa27e1a5c78fc10ee0c26"")",1,1.0,1,1020,1.0
aws-aws-sdk-java,https://github.com/aws/aws-sdk-java,1.9.28,"Commit(sha=""d60984fc9c4f5fd165eb82c61f76db24fc155aef"")",1,1.0,1,1020,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.9.0,"Commit(sha=""18e8b8bc84ea8f541a58104ad48086a827f6e258"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.8.3,"Commit(sha=""68f9cf5bff96536967978bfdaa6743d5ce098e5e"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.8.2,"Commit(sha=""e4811e5baf0af36de902cc2df95e084a444408a8"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.8.1,"Commit(sha=""39a9f74a536386bdd1b43468552d28cdbe409e14"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.8.0,"Commit(sha=""8946bfe2c6e67622a7254899f1920b7c6d89b7b2"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.7.0,"Commit(sha=""a682f9d8fe469adac0d557b5c15a154178d4a6f4"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.6.0,"Commit(sha=""a55854fb00ef484dd1aeb78d0befa7a57e2768d0"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.5.0,"Commit(sha=""24319b70eaf627982d41c129272d261abf37800c"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.4.1,"Commit(sha=""09e5178f487330f3d00393405e5732befbc8522d"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.4.0,"Commit(sha=""8930e462b5fafd7e90dab35f3d7a0338c783e1fc"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.3.0,"Commit(sha=""d6a5f7c7970a488ceb2c26373d035eb10d74bec9"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.2.0,"Commit(sha=""eb41281c501465a73f3f3795264ebf8c0dad4b11"")",3,3.0,3,20,1.0
auth0-java-jwt,https://github.com/auth0/java-jwt,3.10.3,"Commit(sha=""419a116c92f29867eb81a0c7a2be5e1e5c7717d5"")",3,3.0,3,20,1.0
