project_name,project_link,revision,version_name
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,89d2704,1.2
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,8b5ff58,1.1
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,5c6bc1d,1.0
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,f329baa,0.9.8
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,d4cf8e0,0.9.7
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,26d5f6c,0.9.6
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,f2925be,0.9.5
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,652b68a,0.9.4
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,c53602b,0.9.3
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,5010e89,0.9.2
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,6697475,0.9.1
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,9fe97bb,0.9
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,c28aea9,0.8
facebook-react-native-fbsdk,https://github.com/facebook/react-native-fbsdk,ec5935c,0.8.0
facebook-robolectric,https://github.com/facebook/robolectric,ae0cdb2,179
facebook-robolectric,https://github.com/facebook/robolectric,ae0cdb2,176
facebook-robolectric,https://github.com/facebook/robolectric,ae0cdb2,175
facebook-robolectric,https://github.com/facebook/robolectric,187c8f8,174
facebook-robolectric,https://github.com/facebook/robolectric,9e26dcf,173
facebook-robolectric,https://github.com/facebook/robolectric,f2fcada,172
facebook-robolectric,https://github.com/facebook/robolectric,350503b,170
facebook-robolectric,https://github.com/facebook/robolectric,f17998e,168
facebook-robolectric,https://github.com/facebook/robolectric,bbe37f9,165
facebook-robolectric,https://github.com/facebook/robolectric,8a64480,159
facebook-robolectric,https://github.com/facebook/robolectric,8a64480,157
facebook-robolectric,https://github.com/facebook/robolectric,8a64480,156
facebook-robolectric,https://github.com/facebook/robolectric,0d3d889,155
facebook-robolectric,https://github.com/facebook/robolectric,aea3b38,154
facebook-robolectric,https://github.com/facebook/robolectric,1cabad2,153
facebook-robolectric,https://github.com/facebook/robolectric,23e9e4b,152
facebook-robolectric,https://github.com/facebook/robolectric,3dda1c4,151
facebook-robolectric,https://github.com/facebook/robolectric,7b3145c,150
facebook-robolectric,https://github.com/facebook/robolectric,8fb2256,149
facebook-robolectric,https://github.com/facebook/robolectric,ff169df,148
facebook-robolectric,https://github.com/facebook/robolectric,813452e,147
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,14b8115,6.0.4
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,2e4f778,6.0.3
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,ce44005,6.0.2
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,25f5622,6.0.1
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,64f0f6e,6.0.0
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,0e87e9d,5.2.4
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,1ae2bc2,5.2.3
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,157cc39,5.2.2
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,56aadc2,5.2.1
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,1848900,5.2.0
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,e11e30d,5.1.4
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,a1a3233,5.1.3
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,53b61dc,5.1.1
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,f7355d7,5.1.0
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,583c9a8,5.0.7
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,d213f92,5.0.6
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,46d16f1,5.0.5
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,9d9639c,5.0.4
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,1596f4d,5.0.3
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,1284726,5.0.2
Flow86-Additional-Buildcraft-Objects-Mod,https://github.com/Flow86/Additional-Buildcraft-Objects-Mod,01da813,5.0.1
flyway_flyway,https://github.com/flyway/flyway,0a75c1d,381
flyway_flyway,https://github.com/flyway/flyway,bb7d1a2,380
flyway_flyway,https://github.com/flyway/flyway,046772f,379
flyway_flyway,https://github.com/flyway/flyway,6ef9c21,378
flyway_flyway,https://github.com/flyway/flyway,d2ab95b,377
flyway_flyway,https://github.com/flyway/flyway,e735ecb,376
flyway_flyway,https://github.com/flyway/flyway,e7cb6dc,375
flyway_flyway,https://github.com/flyway/flyway,37d4b69,374
flyway_flyway,https://github.com/flyway/flyway,64567cb,372
flyway_flyway,https://github.com/flyway/flyway,b961faa,371
flyway_flyway,https://github.com/flyway/flyway,8db1fd9,370
flyway_flyway,https://github.com/flyway/flyway,aa698ac,369
flyway_flyway,https://github.com/flyway/flyway,7301786,368
flyway_flyway,https://github.com/flyway/flyway,edc0ad8,367
flyway_flyway,https://github.com/flyway/flyway,ac26386,366
flyway_flyway,https://github.com/flyway/flyway,60a9716,365
flyway_flyway,https://github.com/flyway/flyway,bf20244,364
flyway_flyway,https://github.com/flyway/flyway,2c951d0,363
flyway_flyway,https://github.com/flyway/flyway,f68df39,362
flyway_flyway,https://github.com/flyway/flyway,f0722e2,361
flyway_flyway,https://github.com/flyway/flyway,1199fbe,359
fullwall-Citizens,https://github.com/fullwall/Citizens,c5c7259,0.8.31
fullwall-Citizens,https://github.com/fullwall/Citizens,db1f8cc,0.8.30
fullwall-Citizens,https://github.com/fullwall/Citizens,73ecbe1,0.8.29
fullwall-Citizens,https://github.com/fullwall/Citizens,1bf2e49,0.8.28
fullwall-Citizens,https://github.com/fullwall/Citizens,36299c0,0.8.27
fullwall-Citizens,https://github.com/fullwall/Citizens,29c3de4,0.8.26
fullwall-Citizens,https://github.com/fullwall/Citizens,29c3de4,0.8.25
fullwall-Citizens,https://github.com/fullwall/Citizens,ad32daf,0.8.24
fullwall-Citizens,https://github.com/fullwall/Citizens,09707bc,0.8.23
fullwall-Citizens,https://github.com/fullwall/Citizens,506a43a,0.8.22
fullwall-Citizens,https://github.com/fullwall/Citizens,91aaf53,0.8.21
fullwall-Citizens,https://github.com/fullwall/Citizens,e87b386,0.8.20
fullwall-Citizens,https://github.com/fullwall/Citizens,93fd6e0,0.8.19
fullwall-Citizens,https://github.com/fullwall/Citizens,7c6d26b,0.8.18
fullwall-Citizens,https://github.com/fullwall/Citizens,7c6d26b,0.8.17
fullwall-Citizens,https://github.com/fullwall/Citizens,5b2da84,0.8.16
fullwall-Citizens,https://github.com/fullwall/Citizens,3f65a38,0.8.15
fullwall-Citizens,https://github.com/fullwall/Citizens,fde4b16,0.8.13
fullwall-Citizens,https://github.com/fullwall/Citizens,8403e55,0.8.12
fullwall-Citizens,https://github.com/fullwall/Citizens,47b647a,0.8.11
fullwall-Citizens,https://github.com/fullwall/Citizens,3b94ef9,0.8.10
google-cdep,https://github.com/google/cdep,c3ed749,2.24
google-cdep,https://github.com/google/cdep,ce28396,2.23.2
google-cdep,https://github.com/google/cdep,c7d2f2d,2.23.1
google-cdep,https://github.com/google/cdep,38072fe,2.23
google-cdep,https://github.com/google/cdep,10a85ed,2.22.1
google-cdep,https://github.com/google/cdep,4633d70,2.22
google-cdep,https://github.com/google/cdep,556f2ab,2.21
google-cdep,https://github.com/google/cdep,7dc8619,2.20
google-cdep,https://github.com/google/cdep,0702847,2.19
google-cdep,https://github.com/google/cdep,63df8e4,2.18
google-cdep,https://github.com/google/cdep,ae9c1fd,2.17
google-cdep,https://github.com/google/cdep,cce6f79,2.16
google-cdep,https://github.com/google/cdep,74d69fc,2.15
google-cdep,https://github.com/google/cdep,4a202b7,2.14.1
google-cdep,https://github.com/google/cdep,87435d6,2.14
google-cdep,https://github.com/google/cdep,c6db7c5,2.13
google-cdep,https://github.com/google/cdep,e8d7cd4,2.12
google-cdep,https://github.com/google/cdep,b15108f,2.11
google-cdep,https://github.com/google/cdep,d116659,2.10
google-cdep,https://github.com/google/cdep,5e36129,2.9
google-cdep,https://github.com/google/cdep,73967cd,2.8
google-dagger,https://github.com/google/dagger,cc89949,10.23
google-dagger,https://github.com/google/dagger,5af15dd,10.22
google-dagger,https://github.com/google/dagger,ef51dfe,10.21
google-dagger,https://github.com/google/dagger,4c12b3d,10.2
google-dagger,https://github.com/google/dagger,d0821b9,10.19
google-dagger,https://github.com/google/dagger,6415d6d,10.18
google-dagger,https://github.com/google/dagger,8014972,10.17
google-dagger,https://github.com/google/dagger,4eeeb4e,10.16
google-dagger,https://github.com/google/dagger,deba951,10.15
google-dagger,https://github.com/google/dagger,117e7b3,10.14
google-dagger,https://github.com/google/dagger,204000b,10.13
google-dagger,https://github.com/google/dagger,375c70c,10.12
google-dagger,https://github.com/google/dagger,7041c06,10.11
google-dagger,https://github.com/google/dagger,e4b4b37,10.1
google-dagger,https://github.com/google/dagger,debe223,10.9
google-dagger,https://github.com/google/dagger,973a115,10.8
google-dagger,https://github.com/google/dagger,0c7731c,10.7
google-dagger,https://github.com/google/dagger,997bcda,10.6
google-dagger,https://github.com/google/dagger,3691c11,10.5
google-dagger,https://github.com/google/dagger,2ca5108,10.4
google-dagger,https://github.com/google/dagger,90e231a,10.3
google-error-prone-javac,https://github.com/google/error-prone-javac,24f4d7d,2.3.3
google-error-prone-javac,https://github.com/google/error-prone-javac,28647b1,2.3.2
google-error-prone-javac,https://github.com/google/error-prone-javac,083dae3,2.3.1
google-error-prone-javac,https://github.com/google/error-prone-javac,7163a42,2.3.0
google-error-prone-javac,https://github.com/google/error-prone-javac,78f4ca2,2.2.0
google-error-prone-javac,https://github.com/google/error-prone-javac,054303e,2.1.3
google-error-prone-javac,https://github.com/google/error-prone-javac,1a7f37f,2.1.2
google-error-prone-javac,https://github.com/google/error-prone-javac,1eecb90,2.1.1
google-error-prone-javac,https://github.com/google/error-prone-javac,25b741a,2.1.0
google-error-prone-javac,https://github.com/google/error-prone-javac,de64b9f,2.0.21
google-error-prone-javac,https://github.com/google/error-prone-javac,a759867,2.0.20
google-error-prone-javac,https://github.com/google/error-prone-javac,2214a8c,2.0.19
google-error-prone-javac,https://github.com/google/error-prone-javac,25fa3be,2.0.18
google-error-prone-javac,https://github.com/google/error-prone-javac,69d8bb7,2.0.17
google-error-prone-javac,https://github.com/google/error-prone-javac,ab6bb75,2.0.16
google-error-prone-javac,https://github.com/google/error-prone-javac,a59a4f9,2.0.15
google-error-prone-javac,https://github.com/google/error-prone-javac,b1a5ee6,2.0.14
google-error-prone-javac,https://github.com/google/error-prone-javac,37be025,2.0.13
google-error-prone-javac,https://github.com/google/error-prone-javac,d75fe6e,2.0.12
google-error-prone-javac,https://github.com/google/error-prone-javac,68c8fa0,2.0.11
google-error-prone-javac,https://github.com/google/error-prone-javac,18a4614,2.0.10
google-error-prone,https://github.com/google/error-prone,85c10b0,2.10.4
google-error-prone,https://github.com/google/error-prone,51acd81,2.10.3
google-error-prone,https://github.com/google/error-prone,f6297f4,2.10.2
google-error-prone,https://github.com/google/error-prone,35e030f,2.10.1
google-error-prone,https://github.com/google/error-prone,44293e8,2.10.0
google-error-prone,https://github.com/google/error-prone,8ec4aad,2.9.6
google-error-prone,https://github.com/google/error-prone,de39925,2.9.5
google-error-prone,https://github.com/google/error-prone,1c4ea26,2.9.4
google-error-prone,https://github.com/google/error-prone,71f72c5,2.9.3
google-error-prone,https://github.com/google/error-prone,6b0e175,2.9.2
google-error-prone,https://github.com/google/error-prone,b5beb32,2.9.1
google-error-prone,https://github.com/google/error-prone,afba638,2.9.0
google-error-prone,https://github.com/google/error-prone,09d1e3e,2.8.4
google-error-prone,https://github.com/google/error-prone,95bc607,2.8.3
google-error-prone,https://github.com/google/error-prone,f7ed789,2.8.2
google-error-prone,https://github.com/google/error-prone,2b55c91,2.8.1
google-error-prone,https://github.com/google/error-prone,000f3f2,2.8.0
google-error-prone,https://github.com/google/error-prone,4b531dc,2.7.3
google-error-prone,https://github.com/google/error-prone,1c6149b,2.7.2
google-error-prone,https://github.com/google/error-prone,b6155d2,2.7.1
google-error-prone,https://github.com/google/error-prone,eb9c67f,2.7.0
google-exoplayer,https://github.com/google/ExoPlayer,6f9a8a2,0.3.4
google-exoplayer,https://github.com/google/ExoPlayer,73b57af,0.3.3
google-exoplayer,https://github.com/google/ExoPlayer,ac00e58,0.3.2
google-exoplayer,https://github.com/google/ExoPlayer,99f09ed,0.3.1
google-exoplayer,https://github.com/google/ExoPlayer,d838595,0.3.0
google-exoplayer,https://github.com/google/ExoPlayer,832c1fc,0.2.10
google-exoplayer,https://github.com/google/ExoPlayer,5122d3b,0.2.9
google-exoplayer,https://github.com/google/ExoPlayer,8e80e98,0.2.8
google-exoplayer,https://github.com/google/ExoPlayer,d4d544b,0.2.7
google-exoplayer,https://github.com/google/ExoPlayer,5f97614,0.2.6
google-exoplayer,https://github.com/google/ExoPlayer,23313e4,0.2.5
google-exoplayer,https://github.com/google/ExoPlayer,1e468cc,0.2.4
google-exoplayer,https://github.com/google/ExoPlayer,63d1490,0.2.3
google-exoplayer,https://github.com/google/ExoPlayer,a739fdb,0.2.2
google-exoplayer,https://github.com/google/ExoPlayer,35052ac,0.2.1
google-exoplayer,https://github.com/google/ExoPlayer,035bda7,0.1.11
google-exoplayer,https://github.com/google/ExoPlayer,b499f85,0.1.10
google-exoplayer,https://github.com/google/ExoPlayer,e38fee5,0.1.9
google-exoplayer,https://github.com/google/ExoPlayer,655a03b,0.1.8
google-exoplayer,https://github.com/google/ExoPlayer,1c21279,0.1.7
google-exoplayer,https://github.com/google/ExoPlayer,51dda4d,0.1.6
google-gitiles,https://github.com/google/gitiles,f649e05,2.8.5
google-gitiles,https://github.com/google/gitiles,9fbebdf,2.8.4
google-gitiles,https://github.com/google/gitiles,4ed639e,2.8.3
google-gitiles,https://github.com/google/gitiles,d90f63d,2.8.2
google-gitiles,https://github.com/google/gitiles,3e74bb4,2.8.1
google-gitiles,https://github.com/google/gitiles,e9ead40,2.8.0
google-gitiles,https://github.com/google/gitiles,9722b00,2.7.0
google-gitiles,https://github.com/google/gitiles,fe62b04,2.6.2
google-gitiles,https://github.com/google/gitiles,3c9b9af,2.6.1
google-gitiles,https://github.com/google/gitiles,b8220eb,2.6.0
google-gitiles,https://github.com/google/gitiles,d7d064f,2.5.0
google-gitiles,https://github.com/google/gitiles,80c1344,2.4.0
google-gitiles,https://github.com/google/gitiles,2b1c614,2.3.1
google-gitiles,https://github.com/google/gitiles,0eaa8d1,2.3.0
google-gitiles,https://github.com/google/gitiles,ca40a33,2.2.4
google-gitiles,https://github.com/google/gitiles,d260faf,2.2.3
google-gitiles,https://github.com/google/gitiles,c506fa7,2.2.2
google-gitiles,https://github.com/google/gitiles,08bbb9c,2.2.1
google-gitiles,https://github.com/google/gitiles,8eaf0c2,2.2.0
google-gitiles,https://github.com/google/gitiles,30245b8,2.1.0
google-gitiles,https://github.com/google/gitiles,22ee563,2.2.0
google-gson,https://github.com/google/gson,e30495f,28.1
google-gson,https://github.com/google/gson,9957203,28.0
google-gson,https://github.com/google/gson,b34c2da,27.1
google-gson,https://github.com/google/gson,a35bfd9,27.0
google-gson,https://github.com/google/gson,bbf9295,26.0
google-gson,https://github.com/google/gson,b28b585,25.1
google-gson,https://github.com/google/gson,0819c57,25.0
google-gson,https://github.com/google/gson,4360cdb,24.1
google-gson,https://github.com/google/gson,cebf66b,24.0
google-gson,https://github.com/google/gson,a763d18,23.6
google-gson,https://github.com/google/gson,538d60a,23.5
google-gson,https://github.com/google/gson,b9bfab0,23.4
google-gson,https://github.com/google/gson,a39d0a1,23.3
google-gson,https://github.com/google/gson,7384733,23.2
google-gson,https://github.com/google/gson,2cb2359,23.1
google-gson,https://github.com/google/gson,b48cdeb,23.0
google-gson,https://github.com/google/gson,7bbdb22,22.0
google-gson,https://github.com/google/gson,0f025e5,21.0
google-gson,https://github.com/google/gson,65f6b4f,20.0
google-gson,https://github.com/google/gson,daa84b6,19.0
google-gson,https://github.com/google/gson,798803f,18.0
google-guava,https://github.com/google/guava,cefc8e6,2.5
google-guava,https://github.com/google/guava,471504a,2.4
google-guava,https://github.com/google/guava,0826b63,2.3.1
google-guava,https://github.com/google/guava,f3f3459,2.3
google-guava,https://github.com/google/guava,8750773,2.2
google-guava,https://github.com/google/guava,ff8ef0b,2.1.1
google-guava,https://github.com/google/guava,ac96f12,2.1
google-guava,https://github.com/google/guava,0aeb781,2.0.5
google-guava,https://github.com/google/guava,680e095,2.0.4.1
google-guava,https://github.com/google/guava,680e095,2.0.4
google-guava,https://github.com/google/guava,eba04d4,2.0.3
google-guava,https://github.com/google/guava,1c2924d,2.0.2
google-guava,https://github.com/google/guava,a98ef55,2.0.1
google-guava,https://github.com/google/guava,3b1a465,2.0
google-guava,https://github.com/google/guava,a10716d,1.3.1
google-guava,https://github.com/google/guava,1c1a8b7,1.3
google-guava,https://github.com/google/guava,e743340,1.2
google-guava,https://github.com/google/guava,77d8514,1.1
google-guava,https://github.com/google/guava,9322a84,1.0.2
google-guava,https://github.com/google/guava,6b09a48,1.0.1
google-guava,https://github.com/google/guava,6d05402,1.0.0
google-j2objc,https://github.com/google/j2objc,85a45dd,1.5.12
google-j2objc,https://github.com/google/j2objc,f1fd3d2,1.5.11
google-j2objc,https://github.com/google/j2objc,c48abe,1.5.10
google-j2objc,https://github.com/google/j2objc,1d1f940,1.5.9
google-j2objc,https://github.com/google/j2objc,d3835c3,1.5.8
google-j2objc,https://github.com/google/j2objc,5eea20b,1.5.7
google-j2objc,https://github.com/google/j2objc,4f2a033,1.5.6
google-j2objc,https://github.com/google/j2objc,05d928f,1.5.5
google-j2objc,https://github.com/google/j2objc,8f81070,1.5.4
google-j2objc,https://github.com/google/j2objc,c47a54,1.5.3
google-j2objc,https://github.com/google/j2objc,b08de65,1.5.0
google-j2objc,https://github.com/google/j2objc,51c5dca,1.4.7
google-j2objc,https://github.com/google/j2objc,bb89f76,1.4.6
google-j2objc,https://github.com/google/j2objc,527264c,1.4.5
google-j2objc,https://github.com/google/j2objc,6d64a99,1.4.4
google-j2objc,https://github.com/google/j2objc,b3c86e1,1.4.3
google-j2objc,https://github.com/google/j2objc,89416cd,1.4.2
google-j2objc,https://github.com/google/j2objc,3e045f5,1.4.1
google-j2objc,https://github.com/google/j2objc,9d2c41f,1.4.0
google-j2objc,https://github.com/google/j2objc,e9c6acc,1.3.2
google-j2objc,https://github.com/google/j2objc,1f8d273,1.3.1
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,df358c4,1.5.7
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,059abec,1.5.6
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,d163588,1.5.5
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,8d03a2a,1.5.4
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,ddc1926,1.5.3
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,851f4f9,1.5.2
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,af4cd1d,1.5.1
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,3a45920,1.5.0
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,88e86f3,1.4.7
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,757dd40,1.4.6
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,fbcaae7,1.4.5
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,d371fe6,1.4.3
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,b17ac68,1.4.1
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,ce0a49f,1.4.0
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,c14f9f5,1.3.0
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,c0a64ba,1.2.2
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,8bc1c26,1.2.1
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,fb1ebaf,1.2.0
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,381620d,1.1.0
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,aba05c7,1.0.5
google-openrtb-doubleclick,https://github.com/google/openrtb-doubleclick,d6cea6a,1.0.4
google-openrtb,https://github.com/google/openrtb,dad0f27,1.0
google-openrtb,https://github.com/google/openrtb,cec6281,0.46
google-openrtb,https://github.com/google/openrtb,3cccf3c,0.45
google-openrtb,https://github.com/google/openrtb,51dfb39,0.44
google-openrtb,https://github.com/google/openrtb,6d79135,0.43
google-openrtb,https://github.com/google/openrtb,5aaf4bc,0.42
google-openrtb,https://github.com/google/openrtb,36140ea,0.41
google-openrtb,https://github.com/google/openrtb,41b4947,0.4
google-openrtb,https://github.com/google/openrtb,477ebf5,0.39
google-openrtb,https://github.com/google/openrtb,65a7817,0.38
google-openrtb,https://github.com/google/openrtb,642363e,0.37
google-openrtb,https://github.com/google/openrtb,0cab07c,0.36
google-openrtb,https://github.com/google/openrtb,5ff1469,0.35
google-openrtb,https://github.com/google/openrtb,5dc338c,0.34
google-openrtb,https://github.com/google/openrtb,ce80cfd,0.33
google-openrtb,https://github.com/google/openrtb,7122439,0.32
google-openrtb,https://github.com/google/openrtb,02619b8,0.31
google-openrtb,https://github.com/google/openrtb,c85cf18,0.3
google-openrtb,https://github.com/google/openrtb,52ed1cb,0.29
google-openrtb,https://github.com/google/openrtb,a47a2f5,0.28
google-openrtb,https://github.com/google/openrtb,df2bb7b,0.27
google-truth,https://github.com/google/truth,b3ed852,1.23.0
google-truth,https://github.com/google/truth,3d8e392,1.22.2
google-truth,https://github.com/google/truth,e511934,1.22.1
google-truth,https://github.com/google/truth,1c93459,1.22.0
google-truth,https://github.com/google/truth,fdb5b24,1.21.1
google-truth,https://github.com/google/truth,7b28e33,1.21.0
google-truth,https://github.com/google/truth,206a2e3,1.20.0
google-truth,https://github.com/google/truth,44c98e8,1.19.0
google-truth,https://github.com/google/truth,bc1c08c,1.18.0
google-truth,https://github.com/google/truth,fe7f043,1.17.2
google-truth,https://github.com/google/truth,3eb51f0,1.17.1
google-truth,https://github.com/google/truth,4a30c9e,1.17.0
google-truth,https://github.com/google/truth,5704323,1.16.1
google-truth,https://github.com/google/truth,2bc27bb,1.16.0
google-truth,https://github.com/google/truth,6657c31,1.15.1
google-truth,https://github.com/google/truth,3134daf,1.15.0
google-truth,https://github.com/google/truth,0bed606,1.14.0
google-truth,https://github.com/google/truth,1b185c8,1.13.2
google-truth,https://github.com/google/truth,9a3e070,1.13.1
google-truth,https://github.com/google/truth,877832e,1.12.1
google-truth,https://github.com/google/truth,61f2528,1.12.0
grpc-grpc-java,https://github.com/grpc/grpc-java,b97c2e2,1.2.2
grpc-grpc-java,https://github.com/grpc/grpc-java,f537cb4,1.2.1
grpc-grpc-java,https://github.com/grpc/grpc-java,64ac37d,1.2.0
grpc-grpc-java,https://github.com/grpc/grpc-java,bacecdc,1.1.4
grpc-grpc-java,https://github.com/grpc/grpc-java,c776e3b,1.1.3
grpc-grpc-java,https://github.com/grpc/grpc-java,ce5249b,1.1.2
grpc-grpc-java,https://github.com/grpc/grpc-java,e62c4b0,1.1.1
grpc-grpc-java,https://github.com/grpc/grpc-java,4bbfecb,1.1.0
grpc-grpc-java,https://github.com/grpc/grpc-java,d15a6dd,1.0.1
grpc-grpc-java,https://github.com/grpc/grpc-java,8798255,0.12.7
grpc-grpc-java,https://github.com/grpc/grpc-java,12279bb,0.12.6
grpc-grpc-java,https://github.com/grpc/grpc-java,2657aca,0.12.5
grpc-grpc-java,https://github.com/grpc/grpc-java,9413930,0.12.4
grpc-grpc-java,https://github.com/grpc/grpc-java,872844e,0.12.3
grpc-grpc-java,https://github.com/grpc/grpc-java,6ea7e09,0.12.2
grpc-grpc-java,https://github.com/grpc/grpc-java,00a3e9a,0.12.1
grpc-grpc-java,https://github.com/grpc/grpc-java,6d2a089,0.12.0
grpc-grpc-java,https://github.com/grpc/grpc-java,111fdc3,0.11.4
grpc-grpc-java,https://github.com/grpc/grpc-java,8b866b4,0.11.3
grpc-grpc-java,https://github.com/grpc/grpc-java,129a4d9,0.11.2
grpc-grpc-java,https://github.com/grpc/grpc-java,66295bc,0.11.1
havarunner-havarunner,https://github.com/havarunner/havarunner,e34b163,3.12.2
havarunner-havarunner,https://github.com/havarunner/havarunner,0a0ee66,3.12.1
havarunner-havarunner,https://github.com/havarunner/havarunner,915d83a,3.12
havarunner-havarunner,https://github.com/havarunner/havarunner,d5ad9d4,3.11.4
havarunner-havarunner,https://github.com/havarunner/havarunner,048367a,3.11.3
havarunner-havarunner,https://github.com/havarunner/havarunner,e302506,3.11.2
havarunner-havarunner,https://github.com/havarunner/havarunner,d294f31,3.11.1
havarunner-havarunner,https://github.com/havarunner/havarunner,1500bbb,3.11
havarunner-havarunner,https://github.com/havarunner/havarunner,fdcf6d6,3.10.6
havarunner-havarunner,https://github.com/havarunner/havarunner,6ffa2ee,3.10.5
havarunner-havarunner,https://github.com/havarunner/havarunner,0f51fcf,3.10.4
havarunner-havarunner,https://github.com/havarunner/havarunner,fec4eef,3.10.3
havarunner-havarunner,https://github.com/havarunner/havarunner,84cfd49,3.10.2
havarunner-havarunner,https://github.com/havarunner/havarunner,66f881d,3.10.1
havarunner-havarunner,https://github.com/havarunner/havarunner,d9afa99,3.10
havarunner-havarunner,https://github.com/havarunner/havarunner,b8001d5,3.9.4
havarunner-havarunner,https://github.com/havarunner/havarunner,539b124,3.9.3
havarunner-havarunner,https://github.com/havarunner/havarunner,17e4ec3,3.9.2
havarunner-havarunner,https://github.com/havarunner/havarunner,feca534,3.9.1
havarunner-havarunner,https://github.com/havarunner/havarunner,b29f549,3.9
havarunner-havarunner,https://github.com/havarunner/havarunner,1b184fb,3.8.9
hazelcast-hazelcast,https://github.com/hazelcast/hazelcast,568413a,5.4.5
hazelcast-hazelcast,https://github.com/hazelcast/hazelcast,77155ea,5.4.4
hazelcast-hazelcast,https://github.com/hazelcast/hazelcast,9508e65,5.4.3
hazelcast-hazelcast,https://github.com/hazelcast/hazelcast,08e9d01,5.4.2
hazelcast-hazelcast,https://github.com/hazelcast/hazelcast,4c9985f,5.4.1
hazelcast-hazelcast,https://github.com/hazelcast/hazelcast,7759404,5.4.0
hazelcast-hazelcast,https://github.com/hazelcast/hazelcast,b389c23,5.3.12
