project_name,project_version,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
ReactiveX-RxJava,v2.2.12,22050.0,21147.0,3916.0,30051.0,485563.0,16090.0,880.0,14939.0,281.0,437.0,0.0,26.0,1232.0,2.0,2301.0,285.0,79.0,236.0,54.0,0.0,1542.0,0.0,28709.0,281387.0,3605.0,1554.0,796.0,1621.0,389.0,12533.0,36539.0,24208.0,1674.0,23324.0,1307.0,8523.0,1125.0,0.0,98735.0,61936.0
ReactiveX-RxJava,v2.2.13,22068.0,21164.0,3916.0,30080.0,485645.0,16100.0,882.0,14947.0,281.0,437.0,0.0,26.0,1232.0,2.0,2304.0,287.0,81.0,236.0,54.0,0.0,1544.0,0.0,28735.0,281522.0,3614.0,1554.0,798.0,1623.0,389.0,12544.0,36613.0,24219.0,1674.0,23332.0,1308.0,8527.0,1125.0,0.0,98791.0,61936.0
ReactiveX-RxJava,v2.2.14,22093.0,21192.0,3916.0,30124.0,486301.0,16116.0,882.0,14963.0,281.0,437.0,0.0,26.0,1232.0,2.0,2304.0,287.0,81.0,236.0,54.0,0.0,1544.0,0.0,28771.0,282025.0,3614.0,1562.0,798.0,1627.0,389.0,12556.0,36710.0,24290.0,1674.0,23403.0,1315.0,8542.0,1125.0,0.0,98865.0,61936.0
ReactiveX-RxJava,v2.2.15,22099.0,21205.0,3916.0,30144.0,486558.0,16121.0,882.0,14968.0,281.0,437.0,0.0,26.0,1232.0,2.0,2304.0,287.0,81.0,236.0,54.0,0.0,1544.0,0.0,28789.0,282149.0,3614.0,1568.0,798.0,1629.0,389.0,12558.0,36775.0,24307.0,1676.0,23419.0,1317.0,8544.0,1125.0,0.0,98896.0,61936.0
ReactiveX-RxJava,v2.2.16,22097.0,21208.0,3916.0,30148.0,486677.0,16124.0,882.0,14971.0,281.0,437.0,0.0,26.0,1232.0,2.0,2304.0,287.0,81.0,236.0,54.0,0.0,1544.0,0.0,28795.0,282207.0,3614.0,1568.0,798.0,1629.0,389.0,12560.0,36776.0,24312.0,1676.0,23424.0,1317.0,8551.0,1125.0,0.0,98937.0,61936.0
ReactiveX-RxJava,v2.2.17,22097.0,21212.0,3916.0,30153.0,486869.0,16128.0,882.0,14975.0,281.0,437.0,0.0,26.0,1232.0,2.0,2304.0,287.0,81.0,236.0,54.0,0.0,1544.0,0.0,28807.0,282260.0,3614.0,1568.0,798.0,1629.0,389.0,12568.0,36780.0,24320.0,1676.0,23432.0,1317.0,8551.0,1125.0,0.0,98945.0,61936.0
ReactiveX-RxJava,v2.2.18,22097.0,21214.0,3916.0,30156.0,486938.0,16129.0,882.0,14976.0,281.0,437.0,0.0,26.0,1232.0,2.0,2304.0,287.0,81.0,236.0,54.0,0.0,1544.0,0.0,28810.0,282300.0,3614.0,1569.0,798.0,1629.0,389.0,12568.0,36785.0,24323.0,1676.0,23435.0,1317.0,8554.0,1125.0,0.0,98951.0,61936.0
ReactiveX-RxJava,v2.2.19,22107.0,21220.0,3916.0,30172.0,487146.0,16133.0,882.0,14978.0,281.0,437.0,0.0,26.0,1232.0,2.0,2304.0,287.0,81.0,236.0,54.0,0.0,1544.0,0.0,28820.0,282432.0,3616.0,1571.0,798.0,1629.0,389.0,12568.0,36793.0,24331.0,1676.0,23443.0,1317.0,8570.0,1125.0,0.0,98971.0,61936.0
ReactiveX-RxJava,v2.2.2,21396.0,20440.0,3835.0,28944.0,474097.0,15616.0,875.0,14495.0,278.0,427.0,0.0,26.0,1220.0,2.0,2255.0,278.0,78.0,235.0,54.0,0.0,1510.0,0.0,27747.0,271774.0,3555.0,1445.0,767.0,1542.0,367.0,12288.0,34982.0,23023.0,1559.0,22256.0,1276.0,8128.0,1098.0,0.0,96152.0,61750.0
ReactiveX-RxJava,v2.2.3,21425.0,20459.0,3836.0,29005.0,474414.0,15631.0,876.0,14510.0,278.0,427.0,0.0,26.0,1222.0,2.0,2255.0,278.0,78.0,235.0,54.0,0.0,1510.0,0.0,27819.0,272084.0,3558.0,1447.0,767.0,1556.0,366.0,12298.0,35050.0,23051.0,1561.0,22284.0,1278.0,8136.0,1098.0,0.0,96304.0,61751.0
