project_name,project_version,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
Dbeaver,21.0.3,48020.0,67726.0,8945.0,62796.0,314864.0,31873.0,2249.0,23140.0,2665.0,2977.0,0.0,212.0,34.0,203.0,18114.0,8564.0,6216.0,10867.0,388.0,0.0,7114.0,0.0,19813.0,403994.0,24539.0,4062.0,6863.0,3156.0,3521.0,26792.0,15672.0,49270.0,6255.0,41281.0,5003.0,1340.0,711.0,1091.0,208360.0,321146.0
Dbeaver,21.0.4,48168.0,67949.0,8973.0,62965.0,316318.0,31986.0,2255.0,23219.0,2677.0,2991.0,0.0,213.0,34.0,205.0,18167.0,8591.0,6236.0,10898.0,390.0,0.0,7146.0,0.0,19880.0,405358.0,24647.0,4065.0,6898.0,3159.0,3535.0,26966.0,15721.0,49412.0,6278.0,41396.0,5010.0,1340.0,711.0,1099.0,208909.0,322198.0
Dbeaver,21.0.5,48373.0,68233.0,8977.0,63239.0,318248.0,32079.0,2263.0,23291.0,2682.0,2990.0,1.0,213.0,34.0,205.0,18214.0,8620.0,6270.0,10918.0,384.0,0.0,7184.0,0.0,19981.0,406842.0,24737.0,4074.0,6932.0,3164.0,3574.0,27058.0,15736.0,49554.0,6289.0,41509.0,5030.0,1343.0,715.0,1107.0,209409.0,322199.0
Dbeaver,21.1.0,48595.0,68517.0,8996.0,63487.0,320466.0,32212.0,2268.0,23385.0,2692.0,3007.0,1.0,213.0,34.0,205.0,18273.0,8644.0,6287.0,10942.0,404.0,0.0,7229.0,0.0,20068.0,408483.0,24870.0,4080.0,6969.0,3171.0,3592.0,27152.0,15787.0,49739.0,6305.0,41662.0,5044.0,1344.0,719.0,1111.0,210186.0,322240.0
Dbeaver,21.1.1,48883.0,68822.0,9041.0,63876.0,321276.0,32363.0,2299.0,23503.0,2711.0,3012.0,1.0,215.0,34.0,205.0,18401.0,8715.0,6325.0,11028.0,408.0,0.0,7291.0,0.0,20281.0,410833.0,25003.0,4089.0,6991.0,3178.0,3610.0,27412.0,16018.0,50092.0,6361.0,42002.0,5063.0,1344.0,719.0,1154.0,211327.0,324329.0
Dbeaver,21.1.2,49118.0,69240.0,9094.0,64143.0,325060.0,32554.0,2313.0,23654.0,2723.0,3025.0,3.0,217.0,34.0,204.0,18458.0,8737.0,6337.0,11073.0,409.0,0.0,7348.0,0.0,20406.0,413083.0,25209.0,4105.0,7046.0,3186.0,3632.0,27655.0,16103.0,50358.0,6404.0,42208.0,5068.0,1346.0,723.0,1160.0,212310.0,327433.0
Dbeaver,21.1.3,49317.0,69524.0,9115.0,64452.0,326757.0,32660.0,2318.0,23723.0,2744.0,3030.0,4.0,217.0,34.0,207.0,18549.0,8781.0,6361.0,11137.0,413.0,0.0,7426.0,0.0,20482.0,415012.0,25279.0,4120.0,7078.0,3201.0,3639.0,27754.0,16123.0,50615.0,6422.0,42418.0,5085.0,1367.0,727.0,1172.0,213173.0,326421.0
Dbeaver,21.1.4,49526.0,69803.0,9138.0,64672.0,328033.0,32756.0,2323.0,23793.0,2750.0,3036.0,4.0,217.0,36.0,207.0,18611.0,8797.0,6372.0,11186.0,413.0,0.0,7455.0,0.0,20604.0,416237.0,25375.0,4137.0,7112.0,3212.0,3676.0,27847.0,16181.0,50777.0,6438.0,42563.0,5107.0,1370.0,728.0,1180.0,213866.0,326449.0
Dbeaver,7.3.5,47184.0,66618.0,8826.0,61610.0,309352.0,31479.0,2195.0,22881.0,2619.0,2930.0,0.0,212.0,34.0,202.0,17823.0,8371.0,6041.0,10753.0,393.0,0.0,6968.0,0.0,19362.0,397254.0,24172.0,3990.0,6731.0,3082.0,3459.0,26115.0,15408.0,48477.0,6152.0,40502.0,4909.0,1314.0,709.0,1061.0,204994.0,319031.0
Flink,release-1.12.5,133823.0,125752.0,24334.0,166229.0,445342.0,74855.0,9205.0,54893.0,10229.0,3835.0,212.0,1114.0,520.0,113.0,30371.0,11268.0,4619.0,23204.0,1772.0,0.0,21760.0,0.0,79218.0,1234457.0,43966.0,9971.0,9658.0,7826.0,6121.0,92875.0,110132.0,143290.0,20954.0,125881.0,8597.0,2880.0,6249.0,6842.0,777160.0,839865.0
Flink,release-1.13.0-rc0,144978.0,134629.0,25865.0,180827.0,473660.0,79841.0,9804.0,58252.0,11089.0,4066.0,221.0,1093.0,462.0,117.0,32931.0,12188.0,5128.0,25062.0,1878.0,0.0,23843.0,0.0,85335.0,1324977.0,47249.0,10416.0,10524.0,8092.0,6492.0,99047.0,114232.0,152041.0,21841.0,133707.0,9129.0,2971.0,6509.0,7510.0,831784.0,872420.0
Flink,release-1.13.0-rc1,145649.0,136042.0,25983.0,182292.0,492749.0,80432.0,9868.0,58614.0,11217.0,4126.0,222.0,1093.0,466.0,118.0,33094.0,12245.0,5148.0,25192.0,1889.0,0.0,23971.0,0.0,86063.0,1337135.0,47703.0,10520.0,10671.0,8134.0,6566.0,99933.0,114291.0,153354.0,21899.0,134913.0,9159.0,2978.0,6570.0,7601.0,836654.0,875583.0
Flink,release-1.13.0-rc2,145827.0,136265.0,25999.0,182685.0,493991.0,80564.0,9904.0,58704.0,11248.0,4126.0,224.0,1093.0,464.0,122.0,33141.0,12260.0,5150.0,25238.0,1888.0,0.0,24015.0,0.0,86444.0,1339636.0,47803.0,10540.0,10679.0,8144.0,6597.0,100175.0,114494.0,153598.0,21957.0,135129.0,9164.0,2982.0,6582.0,7634.0,838269.0,875559.0
Flink,release-1.13.0,145827.0,136265.0,25999.0,182685.0,493991.0,80564.0,9904.0,58704.0,11248.0,4126.0,224.0,1093.0,464.0,122.0,33141.0,12260.0,5150.0,25238.0,1888.0,0.0,24015.0,0.0,86444.0,1339636.0,47803.0,10540.0,10679.0,8144.0,6597.0,100175.0,114494.0,153598.0,21957.0,135129.0,9164.0,2982.0,6582.0,7634.0,838269.0,875559.0
Flink,release-1.13.1-rc1,146125.0,136568.0,26053.0,183263.0,496483.0,80800.0,9932.0,58871.0,11299.0,4139.0,225.0,1095.0,465.0,122.0,33190.0,12291.0,5166.0,25271.0,1887.0,0.0,24052.0,0.0,86762.0,1343679.0,47922.0,10555.0,10697.0,8172.0,6607.0,100482.0,114680.0,153888.0,21982.0,135408.0,9184.0,2996.0,6617.0,7697.0,840152.0,875556.0
